Scraping Time,Tweet ID,User ID,Movie ID,Rating,Retweet Count,Favorite Count,Time Zone
1391143765,356889056614957000,17721395,1210166,9,0,0,London
1391143765,356889335511007000,57581510,1045658,8,0,0,London
1391143764,356889455031885000,22678036,1663662,6,0,0,Pacific Time (US & Canada)
1391143763,356889666835853000,57581510,1649419,8,0,0,London
1391142779,356889695906566000,20132782,2111478,7,0,0,London
1391142779,356890367901171000,303988517,1670345,8,0,0,Rome
1391142778,356890721170636000,303988517,1663662,8,0,0,Rome
1391142778,356890867811893000,10842832,1907668,10,0,0,London
1391142777,356890892654747000,239615275,2053463,8,0,0,Eastern Time (US & Canada)
1391142776,356890985596325000,14426866,1583421,5,0,0,Moscow
1391142776,356891067154575000,124274009,2234025,7,0,0,London
1391142775,356891328916881000,144471691,1448755,4,0,0,Greenland
1391142775,356891836477997000,67861559,1980209,3,0,0,Greenland
1391142774,356891909521805000,174201296,1142988,8,0,0,Amsterdam
1391142774,356892211029352000,174201296,1375666,8,0,0,Amsterdam
1391142773,356892732406501000,272487417,102685,10,0,0,London
1391142773,356892835162755000,58237994,1690953,8,0,0,Amsterdam
1391142772,356892970705895000,19077247,1441940,9,0,0,London
1391142772,356893092864999000,19077247,1453405,7,0,0,London
1391142771,356893117590409000,129748469,18742,7,0,0,Baghdad
1391142770,356893163257995000,174201296,1411697,9,0,0,Amsterdam
1391142770,356893242547118000,103615965,1924429,7,0,0,London
1391142769,356893270426656000,365427590,1855199,8,0,0,Unknown
1391142769,356895187122925000,19347686,35798,6,0,0,London
1391142768,356896009500102000,592205849,1259574,8,0,0,Unknown
1391142768,356897256659619000,275440444,857190,5,0,0,Casablanca
1391142767,356897650169225000,41438161,1606378,6,0,0,Moscow
1391142766,356897709652852000,34932414,2404463,7,0,0,Eastern Time (US & Canada)
1391142766,356898979365126000,118464341,1038693,8,0,0,Istanbul
1391142765,356899091462111000,72516194,1453405,9,0,0,Unknown
1391142765,356900245289959000,66377992,2356180,9,0,0,New Delhi
1391142764,356901061769953000,396528984,413300,7,0,0,Unknown
1391142764,356901447176175000,14754613,1288558,7,0,0,Eastern Time (US & Canada)
1391142763,356901634938380000,115712147,770828,6,0,0,Brasilia
1391142762,356901727921905000,196768862,1047011,10,0,0,London
1391142762,356901954686959000,22928763,120906,8,0,0,Central Time (US & Canada)
1391142761,356902257146593000,473854686,485601,6,0,0,Riyadh
1391142761,356902524084682000,371474475,1602613,8,0,0,Berlin
1391142760,356903052969656000,34562015,848228,8,0,0,Istanbul
1391142760,356903346436706000,149990039,1682180,7,0,0,Istanbul
1391142759,356903693762830000,74695321,1453405,8,0,0,Rome
1391142758,356905314139914000,15298116,1235166,10,0,0,London
1391142758,356905755351318000,219635355,1216487,9,0,0,Helsinki
1391142757,356906095882674000,271154584,170691,6,0,0,Athens
1391142757,356907255611920000,19524515,1204340,8,0,0,London
1391149284,356908016630628000,23485818,172495,10,0,0,London
1391149284,356908480864591000,231048934,770828,7,0,0,Mid-Atlantic
1391149283,356908682916798000,894454142,1741243,6,0,0,Unknown
1391149283,356909660479045000,60644690,1663662,10,0,0,London
1391149282,356910951997513000,34662211,2053463,8,0,0,Amsterdam
1391149281,356911430160752000,73722789,1212450,8,0,0,Istanbul
1391149281,356911913021616000,20083434,1690953,10,0,0,London
1391149281,356912189069733000,14368428,2059255,6,0,0,London
1391149280,356912301233799000,14368428,1817273,5,0,0,London
1391149280,356912812334919000,73722789,111161,10,0,0,Istanbul
1391149279,356913084989849000,77507355,1777034,10,0,0,London
1391149278,356913106506616000,197335890,1682180,7,0,1,Quito
1391149278,356913367371354000,255525655,1922777,5,0,0,Unknown
1391149277,356914083926261000,86737830,1327763,8,0,0,Istanbul
1391149277,356914145649631000,27741212,1453405,6,0,0,Santiago
1391149276,356914343394283000,38195794,1433207,8,0,0,Dublin
1391149276,356914600479952000,111459761,309698,10,0,1,Central Time (US & Canada)
1391149275,356914692385538000,163664982,1663662,8,0,0,Mountain Time (US & Canada)
1391149275,356915404150546000,255464344,1291584,7,0,0,Unknown
1391149275,356915724888973000,144594902,1981677,10,0,0,Tallinn
1391149274,356916879660564000,16578595,499549,9,0,0,Melbourne
1391149273,356917823894855000,362071103,2302755,7,0,0,Baghdad
1391149273,356918217249259000,20175408,1790885,9,0,0,Amsterdam
1391148384,356918636906168000,191113871,2243389,8,0,0,Mountain Time (US & Canada)
1391148383,356920671026167000,297822605,1663662,10,0,0,Seoul
1391148382,356920896222531000,372878359,1245492,8,0,0,London
1391148382,356921183784017000,40903183,1453405,7,0,0,London
1391148381,356921842537213000,38192254,1817273,10,0,0,Unknown
1391148381,356924077237215000,7725712,1756750,7,0,0,Beijing
1391148380,356926385744384000,63811994,1663662,8,0,0,Pacific Time (US & Canada)
1391148380,356926724161814000,17466700,2948266,8,0,1,Eastern Time (US & Canada)
1391148379,356927017691791000,53923017,1924429,6,0,0,London
1391148379,356927351768096000,836395819,1663662,10,0,1,Pacific Time (US & Canada)
1391148378,356927354926403000,17466700,1625346,6,0,0,Eastern Time (US & Canada)
1391148378,356929897911955000,20874137,2464018,6,0,0,Brasilia
1391148377,356930101562187000,169497980,22913,7,0,0,Quito
1391148377,356931720454479000,247489340,457430,9,0,0,London
1391148376,356932156657893000,96169519,1663662,8,0,0,Athens
1391148376,356932314850267000,20819821,2087850,5,0,0,Guadalajara
1391148374,356933447098433000,134261971,1663662,8,0,0,Pacific Time (US & Canada)
1391148374,356934779494608000,247534112,1428538,8,0,0,Amsterdam
1391148373,356935730011967000,57858680,1663662,10,0,0,Central Time (US & Canada)
1391148373,356936287216865000,322454849,1670345,9,0,0,Unknown
1391148372,356936464170364000,322454849,2334879,4,0,0,Unknown
1391148372,356937175897620000,116963229,402022,4,0,0,Eastern Time (US & Canada)
1391148371,356940221574692000,59478625,1893256,6,0,0,West Central Africa
1391148371,356942676190437000,145186283,2257602,7,0,0,Amsterdam
1391148371,356945645304680000,66164287,456117,4,0,0,Central Time (US & Canada)
1391148370,356946122012504000,340961505,77631,10,0,0,Unknown
1391148370,356948494998712000,282334704,92086,10,0,0,Paris
1391148369,356950486970138000,19223002,324127,2,0,0,Eastern Time (US & Canada)
1391148369,356956169790701000,221869077,1210819,3,0,0,Atlantic Time (Canada)
1391148368,356956262287675000,221869077,816711,6,0,0,Atlantic Time (Canada)
1391148368,356956890456002000,244701614,1673434,8,0,0,Riyadh
1391148367,356957813903343000,56002195,2024432,5,0,0,Dublin
1391148367,356958822708948000,458809864,1182350,6,0,0,Unknown
1391148366,356958971845816000,458809864,822847,3,0,0,Unknown
1391148366,356959096378896000,32501319,1517260,4,0,0,Hawaii
1391148365,356959245440270000,458809864,1615147,8,0,0,Unknown
1391148365,356959312297467000,458809864,1243957,2,0,0,Unknown
1391148364,356959366894714000,458809864,1038686,2,0,0,Unknown
1391148364,356959537707761000,458809864,382625,5,0,0,Unknown
1391148363,356960455052361000,12617662,770828,8,0,0,Santiago
1391148363,356962136406237000,56002195,1670345,7,0,0,Dublin
1391148362,356964837760315000,397317122,770828,8,0,0,Brasilia
1391148362,356965592479186000,217474802,1754546,6,0,0,Hong Kong
1391148361,356966810794463000,340047219,1453405,9,0,0,Unknown
1391148361,356967463461732000,24552277,93058,7,0,0,Greenland
1391148360,356967647461654000,24552277,770828,8,0,1,Greenland
1391148360,356968039239000000,24552277,870984,6,0,0,Greenland
1391148359,356968777629450000,393651224,2053463,7,0,0,Greenland
1391148358,356971304349466000,16752427,137523,9,0,0,Eastern Time (US & Canada)
1391148358,356971420162588000,72084779,2356180,10,0,0,Mumbai
1391148357,356971694868541000,16752427,99685,9,0,0,Eastern Time (US & Canada)
1391148357,356972023764889000,16752427,102926,8,0,0,Eastern Time (US & Canada)
1391148356,356972154035781000,35919873,1623205,9,0,0,Eastern Time (US & Canada)
1391148356,356972762100797000,278534165,427309,7,0,0,Riyadh
1391148355,356972897409048000,278534165,1570728,8,0,0,Riyadh
1391148355,356972900227629000,16752427,245429,9,0,0,Eastern Time (US & Canada)
1391148354,356973091290759000,278534165,137523,8,0,1,Riyadh
1391148354,356973410150121000,16752427,88763,9,0,0,Eastern Time (US & Canada)
1391148353,356974040218468000,278534165,1282140,6,0,0,Riyadh
1391148353,356974848909643000,45086840,1321870,8,0,0,Jakarta
1391148352,356975176010838000,24282695,770828,7,0,0,Unknown
1391148352,356976001433075000,14864153,1907668,9,0,0,Mexico City
1391148352,356977501874036000,31220726,1560970,9,0,0,London
1391148351,356978006058745000,280536884,181852,4,0,0,Eastern Time (US & Canada)
1391148351,356978180818616000,47840299,1663662,8,0,0,Eastern Time (US & Canada)
1391148350,356978250448252000,51308727,1663662,5,0,1,Unknown
1391148350,356978607270264000,64635476,1663662,8,0,0,Pacific Time (US & Canada)
1391148349,356979531808116000,120237890,1670345,5,0,0,Atlantic Time (Canada)
1391148349,356979623667564000,320425356,1611224,8,0,0,Greenland
1391148348,356979835035332000,55015818,1588170,9,0,0,Pacific Time (US & Canada)
1391148347,356979965532708000,211284236,1690953,5,0,0,Mazatlan
1391148347,356981721679413000,38839470,1754546,8,0,0,Pacific Time (US & Canada)
1391148346,356982685845037000,363555710,1583421,9,0,0,Atlantic Time (Canada)
1391148346,356982884684398000,23481481,1389096,6,0,0,Lima
1391148345,356983734169378000,160674810,1412386,6,0,0,Eastern Time (US & Canada)
1391148345,356984175498244000,414338618,1517260,9,0,0,Central Time (US & Canada)
1391148344,356985695996362000,365847998,102138,8,0,0,Unknown
1391148344,356986126692663000,315334959,1663662,9,0,0,Quito
1391148343,356986483476938000,86489431,1663662,9,0,0,Jakarta
1391148343,356986726889160000,234632658,1727388,7,0,0,Quito
1391148342,356986999091105000,30690012,1204340,8,0,0,Pacific Time (US & Canada)
1391148342,356987913508098000,33429714,1480295,7,0,0,Eastern Time (US & Canada)
1391148341,356991920796479000,29616490,360486,7,0,0,Eastern Time (US & Canada)
1391148341,356993186842947000,84501713,1453405,9,0,0,Caracas
1391148340,356993690029404000,17642715,56193,8,0,0,Central Time (US & Canada)
1391148340,356995314055528000,35795679,1663662,9,0,0,Mexico City
1391148340,356998198675509000,193865542,482571,9,0,0,Central Time (US & Canada)
1391148339,356998458370048000,100709008,2302755,7,0,0,Sri Jayawardenepura
1391148339,356998795554328000,100709008,770828,8,0,0,Sri Jayawardenepura
1391148338,356999007358296000,100709008,816711,8,0,0,Sri Jayawardenepura
1391148338,356999342705491000,752543646,1748122,9,0,0,Unknown
1391148337,356999588936294000,100709008,1583421,7,0,0,Sri Jayawardenepura
1391148337,356999686013468000,100709008,1323594,8,0,0,Sri Jayawardenepura
1391148336,356999970299191000,100709008,1408101,9,0,0,Sri Jayawardenepura
1391148336,357000001085386000,8669852,1690953,8,0,0,Sydney
1391148335,357000135579926000,275512179,488120,9,0,1,Riyadh
1391148335,357000147894415000,100709008,1300854,8,0,0,Sri Jayawardenepura
1391148334,357002283143282000,45157085,1092026,9,0,0,Unknown
1391148334,357005971979116000,7487372,1663662,10,0,0,Eastern Time (US & Canada)
1391148333,357006311558356000,62570909,2101341,6,0,0,Auckland
1391148333,357006995502546000,49925299,1663662,10,0,0,Pacific Time (US & Canada)
1391148332,357008153478569000,68219023,2356180,10,0,0,New Delhi
1391148332,357008591280029000,87941795,1205489,9,0,0,Caracas
1391148331,357008846742499000,16177333,1045658,8,0,0,Pacific Time (US & Canada)
1391148331,357011266444853000,103569736,2191701,9,0,0,Pacific Time (US & Canada)
1391148330,357011404626214000,45157085,425112,8,0,0,Unknown
1391148330,357011691524993000,45157085,365748,10,0,0,Unknown
1391148330,357012433388306000,350561865,840361,7,0,0,Riyadh
1391148329,357012988982607000,145728958,352248,7,0,0,Istanbul
1391148328,357013772407291000,260901065,1371111,6,0,0,Cairo
1391148328,357015439991250000,21071562,756683,7,0,0,Brussels
1391148327,357015978376298000,20797080,125439,9,0,0,London
1391148327,357016752590290000,14100291,1220719,7,0,0,Edinburgh
1391148326,357018111565766000,29080678,1605630,8,0,0,Eastern Time (US & Canada)
1391148326,357019135726727000,19117227,1288558,7,0,0,London
1391148325,357019355072040000,100732182,1690953,9,0,0,Nairobi
1391148325,357020080934100000,24581045,1321870,7,0,0,London
1391148324,357022269006032000,222964551,1663662,10,0,0,Jakarta
1391148324,357022477202882000,246082550,1716777,8,1,0,Kuwait
1391148323,357024061945163000,42050998,1536048,8,0,0,Jakarta
1391148323,357024642642345000,42050998,1663662,10,0,0,Jakarta
1391148322,357026758270263000,432061537,364725,7,0,0,London
1391148322,357027135518552000,432061537,499549,10,0,0,London
1391148321,357028148107427000,294162875,2650986,8,0,0,Unknown
1391148321,357029949313519000,40018544,46194,8,0,0,Hawaii
1391148320,357030913638531000,432061537,1033643,10,0,0,London
1391148320,357036309086343000,28316343,1663662,8,0,0,Singapore
1391148319,357036330674425000,263870130,1649780,3,0,0,Mountain Time (US & Canada)
1391148319,357037570082877000,27841026,1682180,6,0,0,Stockholm
1391148318,357037634331226000,27841026,2103217,7,0,0,Stockholm
1391148318,357038662690680000,58449910,1663662,9,0,1,Edinburgh
1391148317,357038843314188000,58449910,816711,6,0,0,Edinburgh
1391148317,357041602071506000,191113871,381681,9,0,0,Mountain Time (US & Canada)
1391148316,357041903012810000,77700942,2404463,8,0,0,Pacific Time (US & Canada)
1391148316,357042500990533000,237224039,1815862,7,0,0,Alaska
1391148315,357046040337203000,117774551,376136,7,0,0,Kuwait
1391148314,357046878489165000,6349322,71746,7,0,0,Pacific Time (US & Canada)
1391148314,357048194443653000,138511662,1663662,8,0,0,Greenland
1391148313,357053142141124000,14754613,1059786,7,0,0,Eastern Time (US & Canada)
1391148313,357058614101413000,472619023,1298649,7,0,0,Atlantic Time (Canada)
1391148312,357058775397572000,78327059,1924429,7,0,0,Budapest
1391148312,357062712397803000,20797080,109831,8,0,0,London
1391148311,357062770446974000,178373563,1323594,8,0,0,Jakarta
1391148311,357070942695993000,192175301,1663662,9,0,0,Alaska
1391148309,357077202401116000,520775182,80569,5,0,0,Bangkok
1391148308,357080048601276000,40805408,114369,8,0,0,Jakarta
1391148308,357080502374645000,79645552,2356180,10,0,0,New Delhi
1391148307,357083900784287000,145842901,1663662,7,0,0,Bangkok
1391148307,357084678336954000,145186283,1602613,3,0,0,Amsterdam
1391148306,357087002044272000,472619023,1981677,8,0,0,Atlantic Time (Canada)
1391148306,357088823932497000,627374347,382330,5,0,0,Hawaii
1391148305,357089506760982000,195446493,268579,1,0,0,Alaska
1391148305,357089740643770000,166991361,1028528,7,0,0,Eastern Time (US & Canada)
1391148304,357090050292461000,533279771,1217209,8,0,0,Indiana (East)
1391148303,357093573906284000,17251218,1663662,8,0,0,New Delhi
1391148302,357098695306657000,73965716,2094064,6,0,0,Adelaide
1391148302,357100585310367000,59888786,1663662,8,0,0,Jakarta
1391148301,357103315122794000,395639014,948470,9,0,0,Brisbane
1391148300,357103829726138000,395639014,848228,10,0,0,Brisbane
1391147437,357104413510348000,288317450,1210819,5,0,0,London
1391147437,357105161241497000,556251903,252465,10,0,0,Istanbul
1391147436,357105543640383000,86144852,1392170,9,0,0,Istanbul
1391147436,357106291652558000,69037812,1549572,7,0,0,Istanbul
1391147435,357107181612572000,586871840,272152,7,0,0,Bucharest
1391147435,357108246277931000,18411077,1942884,8,0,0,Stockholm
1391147434,357109540099072000,91255439,1567609,7,0,0,Jakarta
1391147433,357111530510225000,39019291,1663662,8,0,0,Berlin
1391147433,357111828268072000,309279152,1321870,2,0,0,Zagreb
1391147432,357113587845705000,586871840,2007993,4,0,0,Bucharest
1391147432,357116425321725000,43612090,1911644,7,0,0,Taipei
1391147431,357116590552121000,43612090,105327,6,0,0,Taipei
1391147431,357116593265844000,331319138,1245492,8,0,0,Eastern Time (US & Canada)
1391147430,357116776837951000,331319138,1670345,7,0,0,Eastern Time (US & Canada)
1391147429,357117227029372000,301010963,469494,8,0,0,Casablanca
1391147429,357118596016635000,14464765,1990314,7,0,0,Rome
1391147428,357119146204475000,275684249,2101441,2,0,0,Quito
1391147428,357119572219928000,120159015,1210819,8,0,0,Islamabad
1391147427,357119836133916000,9706102,86393,8,0,0,London
1391147427,357120283825537000,120159015,2404463,5,0,0,Islamabad
1391147426,357120464189001000,45086840,1259521,7,0,0,Jakarta
1391147426,357120667415625000,120159015,1670345,7,0,0,Islamabad
1391147425,357122084784177000,22834058,88024,8,0,0,London
1391147424,357122642425298000,112469579,1663662,10,0,0,Jakarta
1391147423,357123683925499000,22625783,1663662,3,0,0,London
1391147422,357123950528045000,162433945,816711,8,0,0,Quito
1391147422,357125429573849000,541995962,816711,7,0,0,Istanbul
1391147421,357126525671309000,45796241,1583421,6,0,0,Sydney
1391147421,357126663793938000,178373563,1428538,6,0,0,Jakarta
1391147420,357128728305860000,231485683,2283864,7,0,0,Pacific Time (US & Canada)
1391147420,357129206733352000,47635670,1663662,5,0,0,Perth
1391147419,357130719836913000,45584914,40636,7,0,0,Islamabad
1391147418,357134939822632000,78264349,816711,7,0,0,Singapore
1391147418,357136046108057000,136412096,1568911,6,0,0,Quito
1391147417,357139491225481000,154981499,416508,8,0,0,Athens
1391147417,357139817689124000,136412096,114069,6,0,0,Quito
1391147416,357139968356913000,136412096,245712,7,0,0,Quito
1391147416,357140802700447000,503535365,1611224,6,0,0,London
1391147415,357142432166588000,157031180,1453405,8,0,0,Unknown
1391147415,357142502257590000,157031180,1682180,9,0,0,Unknown
1391147414,357143498518044000,17995011,264464,8,0,0,Cairo
1391147414,357144056113016000,17995011,1401152,7,0,0,Cairo
1391147413,357144258995699000,17995011,408790,6,0,0,Cairo
1391147413,357144531726106000,17995011,361862,7,0,0,Cairo
1391147412,357144901139435000,40813794,1663662,4,0,0,Adelaide
1391147412,357145590037102000,82754423,1583421,4,0,0,Unknown
1391147411,357145801631334000,143473531,453562,7,0,0,Unknown
1391147411,357145918203629000,145704394,1583421,6,0,0,Amsterdam
1391147410,357150544218963000,400806707,472033,10,0,0,Baghdad
1391147410,357152349816504000,69252034,1690953,10,0,0,Dhaka
1391147409,357152786846195000,69252034,1210819,10,0,0,Dhaka
1391147409,357152785688576000,741691422,1663662,7,0,0,Amsterdam
1391147408,357152806400049000,40628724,1663662,8,0,0,Singapore
1391147408,357153085191233000,69252034,816711,7,0,0,Dhaka
1391147407,357153431359725000,69252034,1453405,8,0,0,Dhaka
1391147407,357153837645168000,69252034,1583421,9,0,0,Dhaka
1391147406,357153938262335000,69252034,1905041,9,0,0,Dhaka
1391147406,357154096270155000,69252034,2334879,10,0,0,Dhaka
1391147405,357154336826081000,69252034,1323594,10,0,0,Dhaka
1391147405,357154636748169000,69252034,2302755,10,0,0,Dhaka
1391147404,357154817522663000,69252034,1288558,1,0,0,Dhaka
1391147404,357155139980771000,151023455,1741243,8,0,0,Bogota
1391147403,357155149740916000,69252034,1408101,7,0,0,Dhaka
1391147403,357155272722087000,69252034,1345836,8,0,0,Dhaka
1391147402,357155449604292000,69252034,1893256,8,0,0,Dhaka
1391147402,357155621994381000,69252034,848228,8,0,0,Dhaka
1391147401,357155778521600000,69252034,2101341,6,0,0,Dhaka
1391147401,357156392236367000,471715239,357413,6,0,0,Alaska
1391147400,357158540755996000,16991860,1663662,7,0,0,Kuala Lumpur
1391147399,357161416605708000,315334959,167190,7,0,0,Quito
1391147399,357163199440764000,17593578,1907668,6,0,0,Kuala Lumpur
1391147398,357163598071603000,22928763,86837,8,0,0,Central Time (US & Canada)
1391147398,357163980336271000,586769042,1245492,8,0,0,London
1391147397,357164516812918000,28071559,1817273,8,0,0,Stockholm
1391147397,357165022830542000,262113182,453562,8,0,0,Riyadh
1391147396,357165286463504000,185872272,2849160,9,0,0,London
1391147396,357167469221265000,76766207,816711,7,0,0,Mexico City
1391147395,357167589471956000,76766207,1690953,9,0,0,Mexico City
1391147395,357168415523348000,105534705,1210819,7,0,0,St. Petersburg
1391147394,357169148750606000,39637610,2094064,7,0,0,London
1391147394,357170974984118000,321747748,379786,10,0,0,Pacific Time (US & Canada)
1391147393,357171595720146000,224838694,1583421,5,0,0,Riyadh
1391147393,357172027834114000,52136801,1663662,8,0,0,Jakarta
1391147392,357173631303958000,71378761,2450186,6,0,0,Jakarta
1391147392,357173899718434000,51850581,2125608,8,0,0,London
1391147391,357174270666883000,111053175,1663662,10,0,0,Jakarta
1391147391,357174970004160000,58286693,1663662,9,0,1,Bangkok
1391147390,357176743288778000,1202993407,1077368,4,0,0,Unknown
1391147390,357176883575656000,14835086,1663662,8,0,0,Jakarta
1391147389,357177228859146000,242839703,1389137,10,0,0,Quito
1391147389,357180356522287000,167721663,1663662,8,0,0,London
1391147388,357181028403642000,145186283,2216240,5,0,0,Amsterdam
1391147387,357182280780873000,107616097,963966,7,0,0,Brasilia
1391147386,357182664291262000,100840195,2109184,6,0,0,Eastern Time (US & Canada)
1391147386,357183913640206000,14100291,1853728,10,0,0,Edinburgh
1391147385,357184099485622000,1562805685,121766,8,0,0,London
1391147385,357184941487947000,83891920,2244901,5,0,0,Islamabad
1391147384,357185734081388000,27741212,945513,6,0,0,Santiago
1391147384,357186596669362000,94624595,2234155,6,0,0,London
1391147383,357190718541922000,14248401,1772925,9,0,0,Budapest
1391147381,357192970480529000,44976430,1663662,8,4,0,Pacific Time (US & Canada)
1391147380,357193363562311000,74701625,1663662,8,0,0,Jakarta
1391147380,357193492889477000,108363952,1663662,8,4,0,Jakarta
1391147379,357193575345303000,72875420,1663662,8,4,0,Jakarta
1391147378,357195993072156000,36316651,1663662,8,0,0,Jakarta
1391147377,357196268042330000,44976430,2404241,10,0,0,Pacific Time (US & Canada)
1391147377,357196457897496000,44976430,1431149,10,1,0,Pacific Time (US & Canada)
1391147376,357196788643540000,348851211,1675192,7,0,0,Hawaii
1391147376,357197256744636000,232866684,1431149,10,0,0,Jakarta
1391147375,357197267695972000,55878688,1431149,10,0,0,Jakarta
1391147375,357198144397774000,74395416,1663662,8,4,0,Jakarta
1391147374,357198937758760000,20356781,1663662,8,0,0,Mexico City
1391147374,357199740313665000,50825997,892255,10,0,0,Dublin
1391147373,357199882685128000,94865538,446755,7,0,0,Istanbul
1391147372,357200012465291000,81087755,1583421,6,0,0,Santiago
1391147372,357200160465494000,50825997,450385,9,0,0,Dublin
1391147371,357200175715979000,219635355,2209418,10,0,0,Helsinki
1391147371,357200368377139000,575491340,185431,10,0,0,Brussels
1391147370,357200658362941000,6975102,1663662,10,0,0,Moscow
1391147370,357202123454283000,301476604,1431149,10,1,0,Pacific Time (US & Canada)
1391147369,357205360408408000,67785887,1663662,8,4,0,Jakarta
1391147369,357205888672595000,50960066,770828,7,0,0,Athens
1391147368,357206057514307000,572874731,99077,9,0,0,Unknown
1391147367,357206637536231000,458809864,1444284,8,0,0,Unknown
1391147367,357208300854583000,122035268,1663662,7,0,0,Warsaw
1391147366,357210856611782000,126342690,104257,8,0,0,Bangkok
1391147365,357212250576130000,198258021,120263,9,1,4,Quito
1391147365,357212430641795000,620953,218839,6,0,0,Eastern Time (US & Canada)
1391147364,357212502725107000,156236329,120263,9,1,0,Riyadh
1391147364,357213639943528000,37033958,770828,8,0,0,London
1391147363,357213652937486000,994943262,83996,5,0,0,Casablanca
1391147363,357214530742394000,77058446,102065,1,0,0,Atlantic Time (Canada)
1391147362,357214610044096000,77058446,110064,1,0,0,Atlantic Time (Canada)
1391147362,357216636924731000,14581010,51362,10,0,0,Pacific Time (US & Canada)
1391147361,357217001623666000,47925074,1448755,6,0,0,Rome
1391147360,357217416826195000,91659983,35153,7,0,0,Unknown
1391147360,357218314755387000,190485521,481499,6,0,0,Santiago
1391147359,357219897320804000,21176265,1560747,7,0,0,Brussels
1391147359,357220065499820000,315515471,1951261,10,0,0,Quito
1391147358,357220080519614000,21176265,765443,8,0,0,Brussels
1391147358,357220171401793000,315515471,1119646,10,0,0,Quito
1391147357,357220185410777000,464073036,1931435,8,0,0,Greenland
1391147357,357220364713066000,315515471,1411697,10,0,0,Quito
1391147356,357220768217706000,493342550,1846492,5,1,0,Baku
1391147356,357221046149066000,21176265,365748,7,0,0,Brussels
1391147355,357221474748207000,422510941,1951261,6,0,0,Athens
1391147355,357223113806721000,15455123,381681,8,0,0,Amsterdam
1391147354,357223749130530000,23292427,1453405,5,0,0,London
1391147354,357223848283877000,100840195,86541,9,0,0,Eastern Time (US & Canada)
1391147353,357224208440365000,23292427,1670345,6,0,0,London
1391147353,357224235866923000,108895496,91554,7,0,0,Moscow
1391147352,357225315879239000,260828672,457430,8,0,0,London
1391147352,357226491077070000,87159196,816711,7,0,0,Stockholm
1391147351,357226899988152000,14990737,1663662,8,0,0,London
1391147351,357227198450630000,298543625,48424,8,0,0,Central Time (US & Canada)
1391147350,357228037802176000,45051465,1245492,8,0,0,London
1391147350,357229166871068000,393246943,1371111,5,0,0,Rome
1391147350,357229273083412000,162724769,1707386,10,0,0,Kuala Lumpur
1391147349,357229296667983000,48306347,1817273,8,0,0,Istanbul
1391147349,357230312981413000,102702103,111161,10,0,0,Pacific Time (US & Canada)
1391147348,357230751047106000,203814067,181316,8,0,0,Unknown
1391146472,357230922959044000,98586527,406222,8,0,0,New Delhi
1391146472,357230931771273000,70069564,409847,8,0,0,Central Time (US & Canada)
1391146471,357231069168287000,33483925,119488,9,0,0,Zagreb
1391146471,357231337876365000,118883811,1670345,6,0,0,Unknown
1391146470,357231347791704000,217435465,1068242,3,0,0,Rome
1391146470,357233052667219000,591874496,120901,9,0,0,Athens
1391146469,357233744496693000,81537225,480249,7,0,0,Istanbul
1391146469,357233855339569000,388515805,1748207,6,0,0,Athens
1391146468,357235728306012000,18878141,110622,7,0,0,Istanbul
1391146468,357235929125101000,103543666,1555093,8,0,0,London
1391146467,357236238257893000,176109246,2222394,7,0,0,Eastern Time (US & Canada)
1391146467,357236386698493000,633077249,1606378,8,0,0,Baghdad
1391146466,357236794569400000,176109246,1602620,10,0,0,Eastern Time (US & Canada)
1391146466,357236911913443000,176109246,1210166,8,0,0,Eastern Time (US & Canada)
1391146465,357237064997154000,176109246,1124035,7,0,0,Eastern Time (US & Canada)
1391146465,357237585027940000,20132782,2088893,6,0,0,London
1391146465,357238107583688000,787930938,17075,10,0,0,Amsterdam
1391146464,357238583377145000,207520047,2356180,10,0,0,New Delhi
1391146463,357238671486881000,25087023,1670345,6,0,0,Amsterdam
1391146463,357238868459794000,91589400,1659337,9,0,0,Pretoria
1391146463,357239394295496000,180062344,343135,6,0,0,Edinburgh
1391146462,357239919753699000,34580374,1748207,6,0,0,Athens
1391146462,357240140915159000,483263544,1024648,8,0,0,Unknown
1391146461,357240271353823000,370696418,38650,9,0,0,Riyadh
1391146461,357240667958804000,169497980,1542344,7,0,0,Quito
1391146460,357241019210809000,52390762,185937,4,0,0,Central Time (US & Canada)
1391146460,357242129799577000,240771039,2103217,3,0,0,Unknown
1391146459,357242635888492000,58753324,1032856,8,0,0,Paris
1391146459,357243248974106000,242850260,335119,4,0,0,Greenland
1391146458,357243689086627000,168300398,1258972,5,0,0,Amsterdam
1391146457,357244312087560000,14575929,1583421,3,0,0,Madrid
1391146458,357244309554212000,102702103,1074638,8,0,0,Pacific Time (US & Canada)
1391146457,357244528354275000,15132019,1586265,7,0,0,Amsterdam
1391146456,357245153251049000,297942697,816711,7,0,0,Quito
1391146456,357245442628653000,297942697,1174732,8,0,0,Quito
1391146455,357245469736435000,148496687,1663662,8,0,0,Istanbul
1391146455,357246198123474000,75538394,51201,8,0,0,Pacific Time (US & Canada)
1391146454,357247805183623000,19524918,876563,6,0,0,Amsterdam
1391146453,357247876897845000,45372498,319061,9,0,0,Athens
1391146453,357248315299086000,192529976,929412,7,0,0,Rome
1391146452,357248557310414000,37033958,816711,6,0,0,London
1391146452,357248650725961000,219635355,1480295,9,0,0,Helsinki
1391146451,357248741905936000,37033958,1690953,8,0,0,London
